source_wine_id,canonical_wine_id,alias_source_type,status,current_vivino_id,current_suppressed_at,current_suppress_reason
2616261,1490515,d17_20260419_221902,eligible,,,
2616262,1336215,d17_20260419_221902,eligible,,,
2616263,78773,d17_20260419_221902,eligible,,,
2616264,1401710,d17_20260419_221902,eligible,,,
2616266,171798,d17_20260419_221902,eligible,,,
2616272,575851,d17_20260419_221902,eligible,,,
2616273,403772,d17_20260419_221902,eligible,,,
2616274,276031,d17_20260419_221902,eligible,,,
2616276,138978,d17_20260419_221902,eligible,,,
2616291,70591,d17_20260419_221902,eligible,,,
2616296,468592,d17_20260419_221902,eligible,,,
2616304,512231,d17_20260419_221902,eligible,,,
2616307,4380,d17_20260419_221902,eligible,,,
2616310,5995,d17_20260419_221902,eligible,,,
2616311,1474995,d17_20260419_221902,eligible,,,
2616316,783191,d17_20260419_221902,eligible,,,
2616319,213131,d17_20260419_221902,eligible,,,
2616320,41475,d17_20260419_221902,eligible,,,
2616323,63280,d17_20260419_221902,eligible,,,
2616324,31324,d17_20260419_221902,eligible,,,
2616326,103661,d17_20260419_221902,eligible,,,
2616330,1477095,d17_20260419_221902,eligible,,,
2616333,1467711,d17_20260419_221902,eligible,,,
2616342,837369,d17_20260419_221902,eligible,,,
2616343,8807,d17_20260419_221902,eligible,,,
2616344,690535,d17_20260419_221902,eligible,,,
2616347,191264,d17_20260419_221902,eligible,,,
2616348,41815,d17_20260419_221902,eligible,,,
2616351,365058,d17_20260419_221902,eligible,,,
2616353,125506,d17_20260419_221902,eligible,,,
2616357,1420827,d17_20260419_221902,eligible,,,
2616358,1416657,d17_20260419_221902,eligible,,,
2616359,1699351,d17_20260419_221902,eligible,,,
2616364,492798,d17_20260419_221902,eligible,,,
2616369,557608,d17_20260419_221902,eligible,,,
2616371,2157,d17_20260419_221902,eligible,,,
2616373,681274,d17_20260419_221902,eligible,,,
2616376,1327000,d17_20260419_221902,eligible,,,
2616381,720426,d17_20260419_221902,eligible,,,
2616391,1029147,d17_20260419_221902,eligible,,,
2616393,935675,d17_20260419_221902,eligible,,,
2616394,169048,d17_20260419_221902,eligible,,,
2616398,654131,d17_20260419_221902,eligible,,,
2616407,1289539,d17_20260419_221902,eligible,,,
2616415,226726,d17_20260419_221902,eligible,,,
2616416,242454,d17_20260419_221902,eligible,,,
2616417,1130004,d17_20260419_221902,eligible,,,
2616423,72943,d17_20260419_221902,eligible,,,
2616424,624740,d17_20260419_221902,eligible,,,
2616430,44034,d17_20260419_221902,eligible,,,
2616437,1503427,d17_20260419_221902,eligible,,,
2616439,728665,d17_20260419_221902,eligible,,,
2616442,115322,d17_20260419_221902,eligible,,,
2616443,420107,d17_20260419_221902,eligible,,,
2616444,1492718,d17_20260419_221902,eligible,,,
2616446,1289539,d17_20260419_221902,eligible,,,
2616450,867334,d17_20260419_221902,eligible,,,
2616451,205164,d17_20260419_221902,eligible,,,
2616454,1420191,d17_20260419_221902,eligible,,,
2616456,1181428,d17_20260419_221902,eligible,,,
2616457,1228097,d17_20260419_221902,eligible,,,
2616458,960856,d17_20260419_221902,eligible,,,
2616459,221073,d17_20260419_221902,eligible,,,
2616461,53833,d17_20260419_221902,eligible,,,
2616465,193983,d17_20260419_221902,eligible,,,
2616466,404361,d17_20260419_221902,eligible,,,
2616472,354719,d17_20260419_221902,eligible,,,
2616478,9110,d17_20260419_221902,eligible,,,
2616480,1370609,d17_20260419_221902,eligible,,,
2616482,1476679,d17_20260419_221902,eligible,,,
2616486,194691,d17_20260419_221902,eligible,,,
2616490,24382,d17_20260419_221902,eligible,,,
2616495,60161,d17_20260419_221902,eligible,,,
2616496,2101,d17_20260419_221902,eligible,,,
2616497,1144694,d17_20260419_221902,eligible,,,
2616504,396556,d17_20260419_221902,eligible,,,
2616507,1341474,d17_20260419_221902,eligible,,,
2616520,853731,d17_20260419_221902,eligible,,,
2616522,141971,d17_20260419_221902,eligible,,,
2616525,38424,d17_20260419_221902,eligible,,,
2616526,148673,d17_20260419_221902,eligible,,,
2616528,315543,d17_20260419_221902,eligible,,,
2616531,740299,d17_20260419_221902,eligible,,,
2616541,1418026,d17_20260419_221902,eligible,,,
2616546,1326862,d17_20260419_221902,eligible,,,
2616548,810274,d17_20260419_221902,eligible,,,
2616550,9597,d17_20260419_221902,eligible,,,
2616552,772372,d17_20260419_221902,eligible,,,
2616570,517153,d17_20260419_221902,eligible,,,
2616574,54930,d17_20260419_221902,eligible,,,
2616577,183461,d17_20260419_221902,eligible,,,
2616578,142445,d17_20260419_221902,eligible,,,
2616580,522492,d17_20260419_221902,eligible,,,
2616581,3215,d17_20260419_221902,eligible,,,
2616594,740299,d17_20260419_221902,eligible,,,
2616595,93503,d17_20260419_221902,eligible,,,
2616597,1259870,d17_20260419_221902,eligible,,,
2616599,18437,d17_20260419_221902,eligible,,,
2616601,736250,d17_20260419_221902,eligible,,,
2616602,724691,d17_20260419_221902,eligible,,,
2616617,526738,d17_20260419_221902,eligible,,,
2616618,1567187,d17_20260419_221902,eligible,,,
2616619,30339,d17_20260419_221902,eligible,,,
2616621,1096781,d17_20260419_221902,eligible,,,
2616622,16235,d17_20260419_221902,eligible,,,
2616624,126911,d17_20260419_221902,eligible,,,
2616631,100846,d17_20260419_221902,eligible,,,
2616637,573433,d17_20260419_221902,eligible,,,
2616640,1569164,d17_20260419_221902,eligible,,,
2616642,429898,d17_20260419_221902,eligible,,,
2616644,6454,d17_20260419_221902,eligible,,,
2616646,99856,d17_20260419_221902,eligible,,,
2616651,6454,d17_20260419_221902,eligible,,,
2616654,1567931,d17_20260419_221902,eligible,,,
2616664,1111141,d17_20260419_221902,eligible,,,
2616667,802473,d17_20260419_221902,eligible,,,
2616677,1188499,d17_20260419_221902,eligible,,,
2616680,1575702,d17_20260419_221902,eligible,,,
2616689,276588,d17_20260419_221902,eligible,,,
2616692,121859,d17_20260419_221902,eligible,,,
2616693,97137,d17_20260419_221902,eligible,,,
2630351,296539,d17_20260419_221902,eligible,,,
2630357,41957,d17_20260419_221902,eligible,,,
2630366,18154,d17_20260419_221902,eligible,,,
2630367,18154,d17_20260419_221902,eligible,,,
2630370,6014,d17_20260419_221902,eligible,,,
2630399,745044,d17_20260419_221902,eligible,,,
2630428,586611,d17_20260419_221902,eligible,,,
2630454,58193,d17_20260419_221902,eligible,,,
2630458,461528,d17_20260419_221902,eligible,,,
2630463,3260,d17_20260419_221902,eligible,,,
2630504,6454,d17_20260419_221902,eligible,,,
2630511,601635,d17_20260419_221902,eligible,,,
2630520,41957,d17_20260419_221902,eligible,,,
2630538,38324,d17_20260419_221902,eligible,,,
2630541,38324,d17_20260419_221902,eligible,,,
2630569,584359,d17_20260419_221902,eligible,,,
2630570,24423,d17_20260419_221902,eligible,,,
2630584,203165,d17_20260419_221902,eligible,,,
2630636,11998,d17_20260419_221902,eligible,,,
2630637,84771,d17_20260419_221902,eligible,,,
2630791,99856,d17_20260419_221902,eligible,,,
2630867,41957,d17_20260419_221902,eligible,,,
2630878,4060,d17_20260419_221902,eligible,,,
2630879,354261,d17_20260419_221902,eligible,,,
2630881,354261,d17_20260419_221902,eligible,,,
2630895,211836,d17_20260419_221902,eligible,,,
2630903,86424,d17_20260419_221902,eligible,,,
2630908,2854,d17_20260419_221902,eligible,,,
2630913,2857,d17_20260419_221902,eligible,,,
2630916,6016,d17_20260419_221902,eligible,,,
2630921,1253553,d17_20260419_221902,eligible,,,
2630927,697339,d17_20260419_221902,eligible,,,
2631008,500681,d17_20260419_221902,eligible,,,
2631080,274022,d17_20260419_221902,eligible,,,
2631111,32475,d17_20260419_221902,eligible,,,
2631124,25464,d17_20260419_221902,eligible,,,
2631126,27251,d17_20260419_221902,eligible,,,
2631137,125149,d17_20260419_221902,eligible,,,
2631140,161876,d17_20260419_221902,eligible,,,
2631147,224282,d17_20260419_221902,eligible,,,
2631170,67031,d17_20260419_221902,eligible,,,
2631179,134815,d17_20260419_221902,eligible,,,
2631204,278841,d17_20260419_221902,eligible,,,
2631223,748692,d17_20260419_221902,eligible,,,
2631240,1538714,d17_20260419_221902,eligible,,,
2631274,345462,d17_20260419_221902,eligible,,,
2631283,27957,d17_20260419_221902,eligible,,,
2631289,79000,d17_20260419_221902,eligible,,,
2631296,87621,d17_20260419_221902,eligible,,,
2631313,1201697,d17_20260419_221902,eligible,,,
2631320,335367,d17_20260419_221902,eligible,,,
2631337,85049,d17_20260419_221902,eligible,,,
2631425,171941,d17_20260419_221902,eligible,,,
2631432,171941,d17_20260419_221902,eligible,,,
2631437,171941,d17_20260419_221902,eligible,,,
2631442,171941,d17_20260419_221902,eligible,,,
2631450,171941,d17_20260419_221902,eligible,,,
2631497,412983,d17_20260419_221902,eligible,,,
2631518,43291,d17_20260419_221902,eligible,,,
2631545,354261,d17_20260419_221902,eligible,,,
2631546,82372,d17_20260419_221902,eligible,,,
2631547,354261,d17_20260419_221902,eligible,,,
2631548,351818,d17_20260419_221902,eligible,,,
2631551,1631711,d17_20260419_221902,eligible,,,
2631554,1109626,d17_20260419_221902,eligible,,,
2631578,31328,d17_20260419_221902,eligible,,,
2631579,253438,d17_20260419_221902,eligible,,,
2631585,31329,d17_20260419_221902,eligible,,,
2631627,76642,d17_20260419_221902,eligible,,,
2631642,76642,d17_20260419_221902,eligible,,,
2631668,76642,d17_20260419_221902,eligible,,,
2631675,76642,d17_20260419_221902,eligible,,,
2631678,43291,d17_20260419_221902,eligible,,,
2631769,817862,d17_20260419_221902,eligible,,,
2631772,418206,d17_20260419_221902,eligible,,,
2631773,525361,d17_20260419_221902,eligible,,,
2631786,558901,d17_20260419_221902,eligible,,,
2631790,148934,d17_20260419_221902,eligible,,,
2631814,445074,d17_20260419_221902,eligible,,,
2631844,8971,d17_20260419_221902,eligible,,,
2631847,30080,d17_20260419_221902,eligible,,,
2631861,352733,d17_20260419_221902,eligible,,,
2631871,8924,d17_20260419_221902,eligible,,,
2631876,62209,d17_20260419_221902,eligible,,,
2631928,341079,d17_20260419_221902,eligible,,,
2631951,235572,d17_20260419_221902,eligible,,,
2631953,605832,d17_20260419_221902,eligible,,,
2631955,605832,d17_20260419_221902,eligible,,,
2631958,1104990,d17_20260419_221902,eligible,,,
2631961,418704,d17_20260419_221902,eligible,,,
2631963,216881,d17_20260419_221902,eligible,,,
2631966,579450,d17_20260419_221902,eligible,,,
2632177,60845,d17_20260419_221902,eligible,,,
2632203,766598,d17_20260419_221902,eligible,,,
2632204,161543,d17_20260419_221902,eligible,,,
2632205,161543,d17_20260419_221902,eligible,,,
2632206,94755,d17_20260419_221902,eligible,,,
2632212,556547,d17_20260419_221902,eligible,,,
2632217,61687,d17_20260419_221902,eligible,,,
2632219,61687,d17_20260419_221902,eligible,,,
2632220,61687,d17_20260419_221902,eligible,,,
2632221,809373,d17_20260419_221902,eligible,,,
2632229,1680105,d17_20260419_221902,eligible,,,
2632272,8004,d17_20260419_221902,eligible,,,
2632342,1214594,d17_20260419_221902,eligible,,,
2632344,354261,d17_20260419_221902,eligible,,,
2632345,354261,d17_20260419_221902,eligible,,,
2632346,579450,d17_20260419_221902,eligible,,,
2632348,354261,d17_20260419_221902,eligible,,,
2632352,893319,d17_20260419_221902,eligible,,,
2632362,27314,d17_20260419_221902,eligible,,,
2632364,20669,d17_20260419_221902,eligible,,,
2632366,219560,d17_20260419_221902,eligible,,,
2632393,117520,d17_20260419_221902,eligible,,,
2632394,195209,d17_20260419_221902,eligible,,,
2632395,29297,d17_20260419_221902,eligible,,,
2632396,195209,d17_20260419_221902,eligible,,,
2632397,202494,d17_20260419_221902,eligible,,,
2632404,24415,d17_20260419_221902,eligible,,,
2632407,13853,d17_20260419_221902,eligible,,,
2632415,19675,d17_20260419_221902,eligible,,,
2632416,19675,d17_20260419_221902,eligible,,,
2632417,882435,d17_20260419_221902,eligible,,,
2632418,208553,d17_20260419_221902,eligible,,,
2632422,11892,d17_20260419_221902,eligible,,,
2632425,30643,d17_20260419_221902,eligible,,,
2632426,161431,d17_20260419_221902,eligible,,,
2632435,756261,d17_20260419_221902,eligible,,,
2632438,8918,d17_20260419_221902,eligible,,,
2632441,19294,d17_20260419_221902,eligible,,,
2632446,20375,d17_20260419_221902,eligible,,,
2632447,629787,d17_20260419_221902,eligible,,,
2632452,829317,d17_20260419_221902,eligible,,,
2632461,116691,d17_20260419_221902,eligible,,,
2632468,41420,d17_20260419_221902,eligible,,,
2632493,17269,d17_20260419_221902,eligible,,,
2632506,10484,d17_20260419_221902,eligible,,,
2632524,361211,d17_20260419_221902,eligible,,,
2632563,351818,d17_20260419_221902,eligible,,,
2632567,331298,d17_20260419_221902,eligible,,,
2632637,522473,d17_20260419_221902,eligible,,,
2632655,216881,d17_20260419_221902,eligible,,,
2632666,229435,d17_20260419_221902,eligible,,,
2632670,30745,d17_20260419_221902,eligible,,,
2632690,342460,d17_20260419_221902,eligible,,,
2632721,772325,d17_20260419_221902,eligible,,,
2632738,775069,d17_20260419_221902,eligible,,,
2632748,203350,d17_20260419_221902,eligible,,,
2632757,641853,d17_20260419_221902,eligible,,,
2632764,43291,d17_20260419_221902,eligible,,,
2632777,720566,d17_20260419_221902,eligible,,,
2632790,697339,d17_20260419_221902,eligible,,,
2632791,354261,d17_20260419_221902,eligible,,,
2632796,354261,d17_20260419_221902,eligible,,,
2632841,1631988,d17_20260419_221902,eligible,,,
2632842,17398,d17_20260419_221902,eligible,,,
2632844,41876,d17_20260419_221902,eligible,,,
2632846,41876,d17_20260419_221902,eligible,,,
2632852,460160,d17_20260419_221902,eligible,,,
2632853,138978,d17_20260419_221902,eligible,,,
2632855,148903,d17_20260419_221902,eligible,,,
2632857,24415,d17_20260419_221902,eligible,,,
2632858,24415,d17_20260419_221902,eligible,,,
2632860,138978,d17_20260419_221902,eligible,,,
2632861,593962,d17_20260419_221902,eligible,,,
2632862,593962,d17_20260419_221902,eligible,,,
2632869,24422,d17_20260419_221902,eligible,,,
2632871,31122,d17_20260419_221902,eligible,,,
2632878,24422,d17_20260419_221902,eligible,,,
2632911,139320,d17_20260419_221902,eligible,,,
2632916,13853,d17_20260419_221902,eligible,,,
2632931,1149048,d17_20260419_221902,eligible,,,
2632932,1061020,d17_20260419_221902,eligible,,,
2632962,40442,d17_20260419_221902,eligible,,,
2632972,40442,d17_20260419_221902,eligible,,,
2632978,40442,d17_20260419_221902,eligible,,,
2632993,110902,d17_20260419_221902,eligible,,,
2632994,110902,d17_20260419_221902,eligible,,,
2633017,1088760,d17_20260419_221902,eligible,,,
2633024,778187,d17_20260419_221902,eligible,,,
2633025,778187,d17_20260419_221902,eligible,,,
2633028,28162,d17_20260419_221902,eligible,,,
2633030,28162,d17_20260419_221902,eligible,,,
2633033,409618,d17_20260419_221902,eligible,,,
2633038,739002,d17_20260419_221902,eligible,,,
2633039,640739,d17_20260419_221902,eligible,,,
2633043,624918,d17_20260419_221902,eligible,,,
2633048,216709,d17_20260419_221902,eligible,,,
2633050,96922,d17_20260419_221902,eligible,,,
2633074,160083,d17_20260419_221902,eligible,,,
2633089,868458,d17_20260419_221902,eligible,,,
2633090,819467,d17_20260419_221902,eligible,,,
2633092,386072,d17_20260419_221902,eligible,,,
2633102,500681,d17_20260419_221902,eligible,,,
2633105,192982,d17_20260419_221902,eligible,,,
2633107,500681,d17_20260419_221902,eligible,,,
2633137,227556,d17_20260419_221902,eligible,,,
2633138,501738,d17_20260419_221902,eligible,,,
2633143,1187460,d17_20260419_221902,eligible,,,
2633157,96133,d17_20260419_221902,eligible,,,
2633159,270684,d17_20260419_221902,eligible,,,
2633162,804443,d17_20260419_221902,eligible,,,
2633177,769162,d17_20260419_221902,eligible,,,
2633187,48234,d17_20260419_221902,eligible,,,
2633196,419391,d17_20260419_221902,eligible,,,
2633201,419391,d17_20260419_221902,eligible,,,
2633220,361211,d17_20260419_221902,eligible,,,
2633226,227850,d17_20260419_221902,eligible,,,
2633227,810226,d17_20260419_221902,eligible,,,
2633252,148816,d17_20260419_221902,eligible,,,
2633255,332377,d17_20260419_221902,eligible,,,
2633260,244885,d17_20260419_221902,eligible,,,
2633265,1176395,d17_20260419_221902,eligible,,,
2633267,73523,d17_20260419_221902,eligible,,,
2633268,775415,d17_20260419_221902,eligible,,,
2633274,295675,d17_20260419_221902,eligible,,,
2633284,400029,d17_20260419_221902,eligible,,,
2633289,308252,d17_20260419_221902,eligible,,,
2633292,312624,d17_20260419_221902,eligible,,,
2633295,90638,d17_20260419_221902,eligible,,,
2633302,372073,d17_20260419_221902,eligible,,,
2633306,782673,d17_20260419_221902,eligible,,,
2633320,201893,d17_20260419_221902,eligible,,,
2633343,204084,d17_20260419_221902,eligible,,,
2633377,512231,d17_20260419_221902,eligible,,,
2633381,512231,d17_20260419_221902,eligible,,,
2633390,59685,d17_20260419_221902,eligible,,,
2633391,173672,d17_20260419_221902,eligible,,,
2633444,924609,d17_20260419_221902,eligible,,,
2633456,924609,d17_20260419_221902,eligible,,,
2633468,143024,d17_20260419_221902,eligible,,,
2633491,41454,d17_20260419_221902,eligible,,,
2633527,1319978,d17_20260419_221902,eligible,,,
2633534,1145772,d17_20260419_221902,eligible,,,
2633554,299783,d17_20260419_221902,eligible,,,
2633595,1319978,d17_20260419_221902,eligible,,,
2633601,300494,d17_20260419_221902,eligible,,,
2633613,101014,d17_20260419_221902,eligible,,,
2633639,37620,d17_20260419_221902,eligible,,,
2633643,100846,d17_20260419_221902,eligible,,,
2633655,33515,d17_20260419_221902,eligible,,,
2633659,1640646,d17_20260419_221902,eligible,,,
2633677,512231,d17_20260419_221902,eligible,,,
2633678,215367,d17_20260419_221902,eligible,,,
2633698,74747,d17_20260419_221902,eligible,,,
2633846,143300,d17_20260419_221902,eligible,,,
2633847,214462,d17_20260419_221902,eligible,,,
2633849,837397,d17_20260419_221902,eligible,,,
2633855,143796,d17_20260419_221902,eligible,,,
2633857,27798,d17_20260419_221902,eligible,,,
2633858,27798,d17_20260419_221902,eligible,,,
2633859,27798,d17_20260419_221902,eligible,,,
2633891,18443,d17_20260419_221902,eligible,,,
2633898,378945,d17_20260419_221902,eligible,,,
2633912,238423,d17_20260419_221902,eligible,,,
2633917,996130,d17_20260419_221902,eligible,,,
2633924,634323,d17_20260419_221902,eligible,,,
2633958,5389,d17_20260419_221902,eligible,,,
2633968,5389,d17_20260419_221902,eligible,,,
2633972,5389,d17_20260419_221902,eligible,,,
2634020,634323,d17_20260419_221902,eligible,,,
2634036,988210,d17_20260419_221902,eligible,,,
2634043,464921,d17_20260419_221902,eligible,,,
2634076,73293,d17_20260419_221902,eligible,,,
2637310,1041590,d17_20260419_221902,eligible,,,
2637317,361461,d17_20260419_221902,eligible,,,
2637332,814453,d17_20260419_221902,eligible,,,
2637381,315230,d17_20260419_221902,eligible,,,
2637403,749310,d17_20260419_221902,eligible,,,
2637406,29394,d17_20260419_221902,eligible,,,
2637413,29394,d17_20260419_221902,eligible,,,
2637420,271337,d17_20260419_221902,eligible,,,
2637434,21477,d17_20260419_221902,eligible,,,
2637445,1421947,d17_20260419_221902,eligible,,,
2637446,331122,d17_20260419_221902,eligible,,,
2637447,4982,d17_20260419_221902,eligible,,,
2637485,2531,d17_20260419_221902,eligible,,,
2637500,1517984,d17_20260419_221902,eligible,,,
2637510,98921,d17_20260419_221902,eligible,,,
2637513,1033145,d17_20260419_221902,eligible,,,
2637629,1527330,d17_20260419_221902,eligible,,,
2637642,3785,d17_20260419_221902,eligible,,,
2637653,21939,d17_20260419_221902,eligible,,,
2637668,1640835,d17_20260419_221902,eligible,,,
2637681,3260,d17_20260419_221902,eligible,,,
2637684,3260,d17_20260419_221902,eligible,,,
2637686,460160,d17_20260419_221902,eligible,,,
2637740,972502,d17_20260419_221902,eligible,,,
2637748,1577224,d17_20260419_221902,eligible,,,
2637755,1138350,d17_20260419_221902,eligible,,,
2637811,1061020,d17_20260419_221902,eligible,,,
2637812,1061020,d17_20260419_221902,eligible,,,
2637813,1061020,d17_20260419_221902,eligible,,,
2637814,1061020,d17_20260419_221902,eligible,,,
2638157,952962,d17_20260419_221902,eligible,,,
2638232,107804,d17_20260419_221902,eligible,,,
2638250,114874,d17_20260419_221902,eligible,,,
2638254,703188,d17_20260419_221902,eligible,,,
2638255,703188,d17_20260419_221902,eligible,,,
2638256,703188,d17_20260419_221902,eligible,,,
2638257,703188,d17_20260419_221902,eligible,,,
2638575,1279255,d17_20260419_221902,eligible,,,
2638620,345462,d17_20260419_221902,eligible,,,
2638673,519369,d17_20260419_221902,eligible,,,
2638681,37716,d17_20260419_221902,eligible,,,
2638686,829901,d17_20260419_221902,eligible,,,
2638713,159412,d17_20260419_221902,eligible,,,
2638739,767771,d17_20260419_221902,eligible,,,
2638787,618750,d17_20260419_221902,eligible,,,
2638965,153886,d17_20260419_221902,eligible,,,
2638968,786371,d17_20260419_221902,eligible,,,
2638969,1274667,d17_20260419_221902,eligible,,,
2639010,1149122,d17_20260419_221902,eligible,,,
2639079,1057030,d17_20260419_221902,eligible,,,
2639143,11250,d17_20260419_221902,eligible,,,
2639164,1241354,d17_20260419_221902,eligible,,,
2639174,1241354,d17_20260419_221902,eligible,,,
2639181,1241354,d17_20260419_221902,eligible,,,
2639239,883209,d17_20260419_221902,eligible,,,
2639260,341562,d17_20260419_221902,eligible,,,
2639329,40558,d17_20260419_221902,eligible,,,
2639390,180468,d17_20260419_221902,eligible,,,
2639434,474206,d17_20260419_221902,eligible,,,
2639459,197965,d17_20260419_221902,eligible,,,
2639611,1535981,d17_20260419_221902,eligible,,,
2639615,1535981,d17_20260419_221902,eligible,,,
2639624,1535981,d17_20260419_221902,eligible,,,
2639676,41956,d17_20260419_221902,eligible,,,
2639678,901424,d17_20260419_221902,eligible,,,
2639746,335367,d17_20260419_221902,eligible,,,
2639758,335367,d17_20260419_221902,eligible,,,
2639762,335367,d17_20260419_221902,eligible,,,
2639776,962754,d17_20260419_221902,eligible,,,
2639778,1159601,d17_20260419_221902,eligible,,,
2639797,109511,d17_20260419_221902,eligible,,,
2639803,1411671,d17_20260419_221902,eligible,,,
2639804,775786,d17_20260419_221902,eligible,,,
2639805,1628261,d17_20260419_221902,eligible,,,
2641663,1226492,d17_20260419_221902,eligible,,,
2641666,923833,d17_20260419_221902,eligible,,,
2641674,19180,d17_20260419_221902,eligible,,,
2641675,19180,d17_20260419_221902,eligible,,,
2641677,160083,d17_20260419_221902,eligible,,,
2641682,98273,d17_20260419_221902,eligible,,,
2641686,905797,d17_20260419_221902,eligible,,,
2641689,84067,d17_20260419_221902,eligible,,,
2641691,728558,d17_20260419_221902,eligible,,,
2641707,32475,d17_20260419_221902,eligible,,,
2641708,32475,d17_20260419_221902,eligible,,,
2641713,137106,d17_20260419_221902,eligible,,,
2641719,375892,d17_20260419_221902,eligible,,,
2641720,517512,d17_20260419_221902,eligible,,,
2641721,1239875,d17_20260419_221902,eligible,,,
2641723,1302242,d17_20260419_221902,eligible,,,
2641746,1516845,d17_20260419_221902,eligible,,,
2641769,16478,d17_20260419_221902,eligible,,,
2641770,16483,d17_20260419_221902,eligible,,,
2641771,721905,d17_20260419_221902,eligible,,,
2641781,1186289,d17_20260419_221902,eligible,,,
2641801,1182384,d17_20260419_221902,eligible,,,
2641802,1186270,d17_20260419_221902,eligible,,,
2641813,373002,d17_20260419_221902,eligible,,,
2641816,870725,d17_20260419_221902,eligible,,,
2641817,172505,d17_20260419_221902,eligible,,,
2641823,5536,d17_20260419_221902,eligible,,,
2641824,173155,d17_20260419_221902,eligible,,,
2641828,1402425,d17_20260419_221902,eligible,,,
2641830,782698,d17_20260419_221902,eligible,,,
2641832,13182,d17_20260419_221902,eligible,,,
2641833,13182,d17_20260419_221902,eligible,,,
2641834,797360,d17_20260419_221902,eligible,,,
2641838,199210,d17_20260419_221902,eligible,,,
2641844,14500,d17_20260419_221902,eligible,,,
2641845,289020,d17_20260419_221902,eligible,,,
2641849,32729,d17_20260419_221902,eligible,,,
2641850,32728,d17_20260419_221902,eligible,,,
2641851,739551,d17_20260419_221902,eligible,,,
2641856,58933,d17_20260419_221902,eligible,,,
2641859,20016,d17_20260419_221902,eligible,,,
2641861,2691,d17_20260419_221902,eligible,,,
2641862,751,d17_20260419_221902,eligible,,,
2641868,841436,d17_20260419_221902,eligible,,,
2641872,494435,d17_20260419_221902,eligible,,,
2641874,1279210,d17_20260419_221902,eligible,,,
2641882,17256,d17_20260419_221902,eligible,,,
2641885,356674,d17_20260419_221902,eligible,,,
2641888,1456447,d17_20260419_221902,eligible,,,
2641890,17258,d17_20260419_221902,eligible,,,
2641891,17258,d17_20260419_221902,eligible,,,
2641897,46875,d17_20260419_221902,eligible,,,
2641921,845262,d17_20260419_221902,eligible,,,
2641926,1354136,d17_20260419_221902,eligible,,,
2641945,1384609,d17_20260419_221902,eligible,,,
2641947,93503,d17_20260419_221902,eligible,,,
2641948,1066612,d17_20260419_221902,eligible,,,
2641950,455161,d17_20260419_221902,eligible,,,
2641951,30744,d17_20260419_221902,eligible,,,
2641956,27599,d17_20260419_221902,eligible,,,
2641959,574975,d17_20260419_221902,eligible,,,
2641961,541846,d17_20260419_221902,eligible,,,
2641963,39326,d17_20260419_221902,eligible,,,
2641975,187941,d17_20260419_221902,eligible,,,
2641980,173563,d17_20260419_221902,eligible,,,
2641981,173563,d17_20260419_221902,eligible,,,
2641988,748,d17_20260419_221902,eligible,,,
2641994,396556,d17_20260419_221902,eligible,,,
2641995,276714,d17_20260419_221902,eligible,,,
2641996,1049952,d17_20260419_221902,eligible,,,
2641999,601953,d17_20260419_221902,eligible,,,
2642000,31238,d17_20260419_221902,eligible,,,
2642023,313547,d17_20260419_221902,eligible,,,
2642025,70610,d17_20260419_221902,eligible,,,
2642027,79731,d17_20260419_221902,eligible,,,
2642032,1129592,d17_20260419_221902,eligible,,,
2642033,1059693,d17_20260419_221902,eligible,,,
2642037,777139,d17_20260419_221902,eligible,,,
2646002,1604326,d17_20260419_221902,eligible,,,
2646004,54515,d17_20260419_221902,eligible,,,
2646006,1441639,d17_20260419_221902,eligible,,,
2646161,300247,d17_20260419_221902,eligible,,,
2646165,1949,d17_20260419_221902,eligible,,,
2646167,1949,d17_20260419_221902,eligible,,,
2646172,1949,d17_20260419_221902,eligible,,,
2646177,1949,d17_20260419_221902,eligible,,,
2646179,1949,d17_20260419_221902,eligible,,,
2646187,1949,d17_20260419_221902,eligible,,,
2646188,1949,d17_20260419_221902,eligible,,,
2646189,1949,d17_20260419_221902,eligible,,,
2646190,262471,d17_20260419_221902,eligible,,,
2646191,1949,d17_20260419_221902,eligible,,,
2646192,1949,d17_20260419_221902,eligible,,,
2646204,1949,d17_20260419_221902,eligible,,,
2646209,1949,d17_20260419_221902,eligible,,,
2646229,99888,d17_20260419_221902,eligible,,,
2646234,1949,d17_20260419_221902,eligible,,,
2646237,46057,d17_20260419_221902,eligible,,,
2646238,46057,d17_20260419_221902,eligible,,,
2646239,46057,d17_20260419_221902,eligible,,,
2646243,1791,d17_20260419_221902,eligible,,,
2646249,153168,d17_20260419_221902,eligible,,,
2646250,1795,d17_20260419_221902,eligible,,,
2646251,1795,d17_20260419_221902,eligible,,,
2646252,54515,d17_20260419_221902,eligible,,,
2646253,54515,d17_20260419_221902,eligible,,,
2646255,1947,d17_20260419_221902,eligible,,,
2646256,1947,d17_20260419_221902,eligible,,,
2646257,153168,d17_20260419_221902,eligible,,,
2646259,153168,d17_20260419_221902,eligible,,,
2646260,153168,d17_20260419_221902,eligible,,,
2646266,46057,d17_20260419_221902,eligible,,,
2646267,46057,d17_20260419_221902,eligible,,,
2646268,46057,d17_20260419_221902,eligible,,,
2646270,300247,d17_20260419_221902,eligible,,,
2646271,300247,d17_20260419_221902,eligible,,,
2646300,396897,d17_20260419_221902,eligible,,,
2646327,153168,d17_20260419_221902,eligible,,,
