pair_id,source_wine_id,canonical_wine_id,verdict,source_vivino_ids,canonical_vivino_ids,shared_vivino_ids,source_top_producer,canonical_top_producer,reason
146,2055914,511035,CONFIRMA,2710845|1618519|1682398|1318169|1706136|1771239|6314310|1221848|74359|1117458,2710845|2293900|1827439|2551157|2190806|6833208|1187453|1585829|2632541|1934342,2710845,Jean Baptiste Thibault,Domaine de la Forge,Mesmo wine id Vivino 2710845 nas duas buscas
147,2058566,21559,CONFIRMA,86686|86685|1637184|5343119|3217509|1513593|6228433|6228907|8664118|3217466,86686|86685|1637184|8203684|9020322|2039556|5343119|3217509|2389384|11788557,86686|86685|1637184|5343119|3217509,Egon Müller - Scharzhof,Egon Müller - Scharzhof,Mesmo wine id Vivino 86686 nas duas buscas
148,2058899,1188417,CONFIRMA,8092126,8092126|6133154|8754779|1985151|9264676|8837566|12059587|11669423|1991590|2046147,8092126,Domaine Romanesca,Domaine Romanesca,Mesmo wine id Vivino 8092126 nas duas buscas
149,2065438,123650,CONFIRMA,1316705|11945742|2310223|6680676,1316705|11945742|2310223|1139589|1207853|13537204|3085859|11880579|9361913|2228987,1316705|11945742|2310223,Pasqua Vigneti e Cantine,Pasqua Vigneti e Cantine,Mesmo wine id Vivino 1316705 nas duas buscas
150,2071399,1531232,CONFIRMA,1243642|11373687|1772377|13580583|12327999|12258227|1983747|11449113|11472060|1959601,11373687|1772377|13580583|5689089|5494762|8791164|68794|6850947|1243642|1136092,1243642|11373687|1772377|13580583,Federico de Alvear,Federico de Alvear,Mesmo wine id Vivino 1243642 nas duas buscas
151,2082766,46196,CONFIRMA,1143739|5811673|11984927|7091410|1143805|6454645,1143739|5811673|11984927|2282673|7091410,1143739|5811673|11984927|7091410,Darling Cellars,Darling Cellars,Mesmo wine id Vivino 1143739 nas duas buscas
152,2084830,202865,CONFIRMA,8094791|1630754|1840289|1584036|6215379|9302008|13148146|4710601|3781305|8857396,1630754|8094791,8094791|1630754,Antoine Sanzay,Antoine Sanzay,Mesmo wine id Vivino 8094791 nas duas buscas
153,2101335,63336,CONFIRMA,1172961|2511506,1172961|2511506|1720306|1369753|778823|1171671|1858418|1196230|1133925|1637360,1172961|2511506,Château Deyrem Valentin,Château Deyrem Valentin,Mesmo wine id Vivino 1172961 nas duas buscas
154,2103899,60845,CONFIRMA,1168313|1115658|1126810|5577391|6159011|5481662|2683205,1168313|1115658|1126810|5577391|6159011,1168313|1115658|1126810|5577391|6159011,Château Léoville Poyferré,Château Léoville Poyferré,Mesmo wine id Vivino 1168313 nas duas buscas
155,2103917,60845,CONFIRMA,1168313|1115658|1126810|5577391|6159011|5481662|2683205,1168313|1115658|1126810|5577391|6159011,1168313|1115658|1126810|5577391|6159011,Château Léoville Poyferré,Château Léoville Poyferré,Mesmo wine id Vivino 1168313 nas duas buscas
156,2104943,60418,CONFIRMA,1167555|1283060|1190501|1179539|13449025|1427585|1248720|10560306,1167555|1179539|1604635|1427585,1167555|1179539|1427585,Château Pavie,Château Pavie Decesse,Mesmo wine id Vivino 1167555 nas duas buscas
157,2111903,675539,CONFIRMA,4020806|1157655|13269215|1123318|4379838|8220862|6304|6277|5600672|6448889,4379838|1252375|6304|6277|4020806|1157655|1930059|1591180|6283,4020806|1157655|4379838|6304|6277,Francis Ford Coppola Winery,Francis Ford Coppola Winery,Mesmo wine id Vivino 4020806 nas duas buscas
158,2114599,59783,CONFIRMA,1166412|1175839|9170630|5743975|7551705|1529361|1285285|2284489|1204531|6737703,1166412|1175839|10882544|5783316|7436489|7552007|6764160|10565368|6678389|8057120,1166412|1175839,Sarafin,Sarafin,Mesmo wine id Vivino 1166412 nas duas buscas
159,2116043,482440,CONFIRMA,2604672|8642995|1186025|1186023|1186028|1186029|7752650|1186021|12733240|4535495,2604672|1186028|1186029,2604672|1186028|1186029,Berthet Bondet,Berthet Bondet,Mesmo wine id Vivino 2604672 nas duas buscas
160,2116530,686939,CONFIRMA,4520319|9047727|1467296|1513274|4520469|2890588|1219681|1719650|3442173|2113991,4520319|9047727|1467296|1513274|2890588|4520469|1219681|1719650,4520319|9047727|1467296|1513274|4520469|2890588|1219681|1719650,Domaine de Reuilly - Denis Jamain,Domaine de Reuilly - Denis Jamain,Mesmo wine id Vivino 4520319 nas duas buscas
161,2116553,318297,CONFIRMA,2002373|9292814|6936403|2425047|7674642|1648256|2381535|7328239,2002373|5067393|8685731|6732146|1616947|4673368|2299508|1205975|2459008|1115055,2002373,Domaine de Rochemure - Philippe Vermorel,Domaine Didier Vermorel,Mesmo wine id Vivino 2002373 nas duas buscas
162,2121218,1547291,INCONCLUSIVO,13525870|1084057|3985445|10792302|1940231|1554111|6821130|16349|1165459|3805939,11577108|10895247,,Frederic Fery,Henri Magnien,"Buscas trazem ids Vivino diferentes, mas sem contradicao clara"
163,2126284,498042,CONFIRMA,1603912|2127296|1904147|2659475|10105588|5326992|5312971|4342372|5743891|6421058,2659475,2659475,Goyo Garcia Viadero,Goyo Garcia Viadero,Mesmo wine id Vivino 2659475 nas duas buscas
164,2127227,443535,CONFIRMA,9555715|2458509|2362938|5823526|1379203|1372604|4946052|5517893|1372601|2059851,2458509|2224552|2335435|8280749|2565421|9555715|1826205|1507107|74641|1158910,9555715|2458509,Francolí,Antiche Cantine,Mesmo wine id Vivino 9555715 nas duas buscas
165,2127609,1132197,CONFIRMA,7632000|82204|7583668|82199|3127311|82203|7728010|82202|7692623|82198,7632000|90503|1143946|1463830|9436660|2378098|6672479|82204|82199|82203,7632000|82204|82199|82203,Giacomo Conterno,Giacomo Conterno,Mesmo wine id Vivino 7632000 nas duas buscas
166,2128915,774937,CONFIRMA,5378357|1146815|79361|79360|1142310|79359|6385948|5988824|11750785|7775903,5378357|90134|1169914|13355457|6106066|6239243|79360|1146815|79361|1142310,5378357|1146815|79361|79360|1142310,Giacomo Fenocchio,Giacomo Fenocchio,Mesmo wine id Vivino 5378357 nas duas buscas
167,2149501,279420,CONFIRMA,1876163|1787205|2307840|1233540|2479666|1193809|4883493|8757866|1379321|1548044,1876163|2307840|1379321|8757866|1395169|9109677|1322269|1163903|1163217|1849316,1876163|2307840|8757866|1379321,Gómez Cruzado,Gómez Cruzado,Mesmo wine id Vivino 1876163 nas duas buscas
168,2162281,529955,CONFIRMA,2823281|4332448|6705584|10587569|6666115|2180270|4192275|10836415|1688271|2670024,2823281|4332448|6705584|10587569|1440897|6666115|7747845|2180270|4192275|6587774,2823281|4332448|6705584|10587569|6666115|2180270|4192275,Grof Buttler,Grof Buttler,Mesmo wine id Vivino 2823281 nas duas buscas
169,2178083,1404503,CONFIRMA,1224522|1868658|2870792|3415961|12314757|3415933|6737700|6816974|6746085|1921901,10097995|1921901|1237270|4311432|1251813|9602411|4199676|2301625|1370561|2150343,1921901,Hacienda López de Haro,Hacienda López de Haro,Mesmo wine id Vivino 1921901 nas duas buscas
170,2178150,590961,CONFIRMA,3415933|10968187|1868658|1224522|2870792|3415961|12314757|6816974|6737700|6746085,3415933|10968187|9783099|1242120|7405883|2268095|9221994|7271861|5852092|1633271,3415933|10968187,Hacienda López de Haro,Hacienda López de Haro,Mesmo wine id Vivino 3415933 nas duas buscas
171,2178603,1547404,CONFIRMA,11577426|11928250|5762362|1473629|1174719|2753098|13105947|8863243|11912357|2050297,11577426|11928250|5762362|1473629|1960931|3750807|7199473|4131251|5719494|10139971,11577426|11928250|5762362|1473629,Harvest Moon,Harvest Moon,Mesmo wine id Vivino 11577426 nas duas buscas
172,2195066,2225,CONFIRMA,4327|2068282|1544793|9673560|2644634|2414421|5479679|2516201|2849183,4327|2515305|9511954|1626195|10361702|5298276,4327,Hilltop,J. Lohr Vineyards & Wines,Mesmo wine id Vivino 4327 nas duas buscas
173,2195458,2239,CONFIRMA,4346|12155440|9858970|9764467,4346,4346,Lohr,J. Lohr Vineyards & Wines,Mesmo wine id Vivino 4346 nas duas buscas
174,2201676,446935,CONFIRMA,2470789|6388276|2014964|13637098|1579527|8229174|1571588|7883683|7565056|10877123,2470789|6388276|2014964|7565056|13637098|1579527|8229174|1571588|7883683|10877123,2470789|6388276|2014964|13637098|1579527|8229174|1571588|7883683|7565056|10877123,D & D,D & D,Mesmo wine id Vivino 2470789 nas duas buscas
175,2203935,1333,CONFIRMA,2693|2692|1162019|2712|4298006|2705|4298001|2725|2521525|2332306,2693|2342546|1815258|10990701|5356860|1413146|1162019|2692|2712|4298006,2693|2692|1162019|2712|4298006,Jacob's Creek,Jacob's Creek,Mesmo wine id Vivino 2693 nas duas buscas
176,2213316,204653,CONFIRMA,1636102|1209694|4399145|4101883|1237469|6123210|2328993|2000805|2160345|8288013,1636102|1707920|2328993|2000805|1636120|2215435|6858181|2470440|2658828|10312415,1636102|2328993|2000805,Expression,Cave de la Côte,Mesmo wine id Vivino 1636102 nas duas buscas
177,2214146,1474108,CONFIRMA,10788793|12333234|1892468|13679813|13684114|2389432|11237801|5837203|4901025,10788793|12333234,10788793|12333234,Garage Wine Co,Garage Wine Co,Mesmo wine id Vivino 10788793 nas duas buscas
178,2222789,111117,CONFIRMA,1270310|5762296,1270310|5762296,1270310|5762296,Les Jonqueyres,Les Jonqueyres,Mesmo wine id Vivino 1270310 nas duas buscas
179,2224127,416995,CONFIRMA,2357360|1203173,2357360,2357360,Sacchetto,Sacchetto,Mesmo wine id Vivino 2357360 nas duas buscas
180,2233557,8501,CONFIRMA,15499|2859834|11068782|1480968|1405161|1585059|1267244|1984045|1173880|4901678,15499|1267244|4901678|2859834|11068782|1405161|1480968|1585059|1984045|1173880,15499|2859834|11068782|1480968|1405161|1585059|1267244|1984045|1173880|4901678,Bodegas Valdemar,Bodegas Valdemar,Mesmo wine id Vivino 15499 nas duas buscas
181,2235226,759744,CONFIRMA,5260746|7437829|9993476|4569871|6717055|4809329|6494831|5328436|6260918|6506075,5260746|7437829|2936609|4170903|6088891|1406251|6529215|1867853|7904274|68894,5260746|7437829,Jean Baptiste Souillard,Jean Baptiste Souillard,Mesmo wine id Vivino 5260746 nas duas buscas
182,2248412,1326768,CONFIRMA,9374026|1777170,9374026|1246977|1658809|2679650|1777170|1201209,9374026|1777170,Wirra Wirra,Wirra Wirra,Mesmo wine id Vivino 9374026 nas duas buscas
183,2248518,19573,CONFIRMA,82748|2687367|1379373|1829715|4301134|7328105|4301132|1248324|1855738|11092859,82748,82748,Wirra Wirra,Wirra Wirra,Mesmo wine id Vivino 82748 nas duas buscas
184,2249588,179112,CONFIRMA,1547760|1871059|2361974|1606093|1488311|2104316|1452112|3129783|2928383|8347129,1547760|2926596|1418252|11672889|4664820|12896138,1547760,Sepp & Maria Muster,Sepp & Maria Muster,Mesmo wine id Vivino 1547760 nas duas buscas
185,2258192,100045,CONFIRMA,1242373|1168203|6065252|1239557|1289950|5965494|1201629|1371161|6463988|1218968,1242373|1168203,1242373|1168203,Taylors / Wakefield,Taylors / Wakefield,Mesmo wine id Vivino 1242373 nas duas buscas
186,2298067,884402,CONFIRMA,6295355|1704723|97708,6295355|1704723,6295355|1704723,Terroir Al Límit Soc. Lda,Terroir Al Límit Soc. Lda,Mesmo wine id Vivino 6295355 nas duas buscas
187,2306261,57198,CONFIRMA,1161809|7868103|4303612|11092312|11368401,1161809,1161809,Alain Jaume,Alain Jaume,Mesmo wine id Vivino 1161809 nas duas buscas
188,2308340,76642,CONFIRMA,1197525|1165661|1708749|1205801|1276565|1172691|77315|3151802|2097721,1197525,1197525,Clos Saint Jean,Clos Saint Jean,Mesmo wine id Vivino 1197525 nas duas buscas
189,2308351,63188,CONFIRMA,1172691|1165661|1708749|1205801|1276565|77315|1197525|3151802|2097721|1937912,1172691,1172691,Clos Saint Jean,Clos Saint Jean,Mesmo wine id Vivino 1172691 nas duas buscas
190,2326116,2693,CONFIRMA,5080|5078|5076|10993658,5080,5080,Tenuta San Guido,Tenuta San Guido,Mesmo wine id Vivino 5080 nas duas buscas
191,2353473,1276531,CONFIRMA,8866236|1573014|1599377|1508612|3954708|3664921|8332427|3769193|4490927|6953786,8866236|9758002|10109841|1371568|1355690|4061101|4608638|4241066|1588438|7711994,8866236,Ribeiro Santo,Ribeiro Santo,Mesmo wine id Vivino 8866236 nas duas buscas
192,2354793,464998,CONFIRMA,2543474|2467645|6035229|7875759|13083839|6116875|10758163,2543474|8031275|1538653|6543242|4640154|1770313|7902357|10767004|7333236|6184423,2543474,Ramón do Casar,Ramón do Casar,Mesmo wine id Vivino 2543474 nas duas buscas
193,2362092,1610829,CONFIRMA,9602103|10441100|13774976|13154649|12501885|10783296,12501885|13154649|13774976|9602103|10783296|10441100|5622505|1909142|7523234|9035827,9602103|10441100|13774976|13154649|12501885|10783296,Nozeco,Nozeco,Mesmo wine id Vivino 9602103 nas duas buscas
194,2407033,1220174,CONFIRMA,8375090|11578600|6142939|18829|1186096|1760400|1102100|1726018|18815|6336202,8375090|8162891|1117516|7778|1125308|4783810|1158099|1184686|1105489|1102108,8375090,Les Olympes (Myriam Nicolas),Les Olympes (Myriam Nicolas),Mesmo wine id Vivino 8375090 nas duas buscas
195,2411067,824496,CONFIRMA,5815270|9774573|2109159|1419337|2216638|4513769|1439741|13580535|12926893|7405609,5815270|9774573|6282049|1418935|2404351|10678437|1250315|2632107|8537378|6394859,5815270|9774573,Domaine des Ardoisieres,Domaine des Ardoisieres,Mesmo wine id Vivino 5815270 nas duas buscas
196,2426804,61048,CONFIRMA,1168676|1224338,1168676|1224338|1655970,1168676|1224338,Château Latour,Château Latour,Mesmo wine id Vivino 1168676 nas duas buscas
197,2427109,19886,CONFIRMA,83380|1884573,83380|1884573|1610486|97051|1221068|3891362|2315286|97049|97053|1633942,83380|1884573,Château Lagrange,Château Lagrange,Mesmo wine id Vivino 83380 nas duas buscas
198,2430615,1530451,CONFIRMA,11361508|3252918,11361508|3252918,11361508|3252918,Cantine Leonardo da Vinci,Cantine Leonardo da Vinci,Mesmo wine id Vivino 11361508 nas duas buscas
199,2430729,1574226,CONFIRMA,11981580|7356508|7121988,11981580|7356508,11981580|7356508,Cantine Leonardo da Vinci,Cantine Leonardo da Vinci,Mesmo wine id Vivino 11981580 nas duas buscas
200,2435922,512231,CONFIRMA,2716528|1684223|4946307|2322174,2716528|1684223|4946307,2716528|1684223|4946307,Château Mouton Rothschild,Château Mouton Rothschild,Mesmo wine id Vivino 2716528 nas duas buscas
201,2447282,1708954,CONFIRMA,13542296,13542296|2211104,13542296,Le Clotagnas,Le Clotagnas,Mesmo wine id Vivino 13542296 nas duas buscas
202,2452557,163962,CONFIRMA,1498074|3232147,1498074|3232147|1182368|1300947|1165121|92280|83917|1630135|1440278|2496158,1498074|3232147,Clos Frantin,Clos Frantin,Mesmo wine id Vivino 1498074 nas duas buscas
203,2481419,411590,CONFIRMA,2335390,2335390,2335390,Venge Vineyards,Venge Vineyards,Mesmo wine id Vivino 2335390 nas duas buscas
204,2484578,9303,CONFIRMA,16972|3584523|2652791|1257972|1830861|7321803|8465395|10924388|11655453,16972,16972,Santa Tresa,Santa Tresa,Mesmo wine id Vivino 16972 nas duas buscas
205,2485319,7208,CONFIRMA,13150|16199|12962941|1135589|13143|7522490|6186053|13148|13145|4447924,13150,13150,San Felice,San Felice,Mesmo wine id Vivino 13150 nas duas buscas
206,2485965,461226,CONFIRMA,2527911|3000659|2286610|2905867|2556156|2849028|4991331|2897985|2257476|11147587,2527911,2527911,Domaine de Sainte Cécile,Domaine de Sainte Cécile,Mesmo wine id Vivino 2527911 nas duas buscas
207,2490095,1377379,CONFIRMA,9850507|11024643|1284284|8691542|9016744,9850507|1284284,9850507|1284284,Concerto,Jean-Pierre Robinot,Mesmo wine id Vivino 9850507 nas duas buscas
208,2491317,1073201,CONFIRMA,7318154|7396102,7318154|7991174,7318154,Romain Le Bars Vigneron,Romain Le Bars Vigneron,Mesmo wine id Vivino 7318154 nas duas buscas
209,2493059,54432,CONFIRMA,22323|7653805|1157017,1157017|22323|7653805,22323|7653805|1157017,Luis Pato,Luis Pato,Mesmo wine id Vivino 22323 nas duas buscas
210,2532647,778187,CONFIRMA,1622488|9508799|2304816|1916560,5404192|1890669|2149689|1622488|1739762|1262884|1226773|2747683|92256|68594,1622488,Domaine G. Roumier,Domaine & Selection,Mesmo wine id Vivino 1622488 nas duas buscas
211,2536245,1585708,CONFIRMA,12135712|11354307|11580311|12131899|10962369|10892223|2043146,12135712|5477817|7735848|3960368|10177991|1125304|1213855|1125457|2520428|5946348,12135712,Aurélie et Fabien Romany,Fabien Collonge,Mesmo wine id Vivino 12135712 nas duas buscas
212,2547215,1252900,CONFIRMA,8651091|1522325|12314378|4898737|1774033|1394502|2307014|1535613|10220729|1821013,8651091|10220729|1522325|9850314|7883860|8532758|8317346|1774033|12314378|7951259,8651091|1522325|12314378|1774033|10220729,Domaine Alain Jeanniard,Domaine Alain Jeanniard,Mesmo wine id Vivino 8651091 nas duas buscas
213,2549034,796896,CONFIRMA,5563383|1145593|1150696|4690875|1145857|2203345|1150697|1150698|1150695|8808990,5563383|1145857|2203345,5563383|1145857|2203345,Barone Pizzini,Barone Pizzini,Mesmo wine id Vivino 5563383 nas duas buscas
214,2549982,372913,CONFIRMA,2200836|1135782|8876724|1135095|1143317|3785483|1135031|1392109|7337408|1442360,2200836|7432312|1299685|5215741|13708092|1323913|1656785|5742221|2205265|8139525,2200836,Bartenura,Casorzo,Mesmo wine id Vivino 2200836 nas duas buscas
215,2611627,546622,CONFIRMA,2955936|1662291|10739090|5177752|9777499|1779310|6430014|1771193|10815940|2276529,2955936|1662291|10739090|5177752|9777499,2955936|1662291|10739090|5177752|9777499,Vasse Felix,Vasse Felix,Mesmo wine id Vivino 2955936 nas duas buscas
216,2611721,1936,CONFIRMA,3726|6539336|6844351|1152822|3719|6531251,3726|6539336|6844351|4272976|2322292|10074355,3726|6539336|6844351,Ridge Vineyards,Ridge Vineyards,Mesmo wine id Vivino 3726 nas duas buscas
217,2670525,356061,CONFIRMA,2142597|4993507|9998,2142597|5811749|9681232|2309032|12498392|1873|1879|1674523|68874|51824,2142597,Primus,Primus,Mesmo wine id Vivino 2142597 nas duas buscas
218,2701689,1585804,CONFIRMA,4782521|4891471|1208653|4114004|5500733|12137710|4303367|5608992|6285175|1128357,12137710|4303367|6285175|5608992|1128357|9171464|4161772|9439344|4891471|1208653,4891471|1208653|12137710|4303367|5608992|6285175|1128357,The Wine Cellar,MAN,Mesmo wine id Vivino 4891471 nas duas buscas
219,2702529,973541,CONFIRMA,6761136|7662257|11985253|7056607|7055590|6825251|7032745|6896603|7032941|7251654,6761136|7662257|11985253|2559012|3090885|1208616|1126336|6152269|1163785|1157656,6761136|7662257|11985253,Cavaliere d'Oro,Cavaliere d'Oro,Mesmo wine id Vivino 6761136 nas duas buscas
220,2828728,248198,CONFIRMA,1777444|2526789|13464549|8460332|13296675,1777444|61194|1187245|77438|1127193|1202676|77782|5875028|1619997|1233098,1777444,Alberto Oggero,Alberto Oggero,Mesmo wine id Vivino 1777444 nas duas buscas
221,1741016,38324,CONFIRMA,1128526|11648860|1152417|9667149|6236363,1128526,1128526,Château Ausone,Château Ausone,Mesmo wine id Vivino 1128526 nas duas buscas
222,1741087,68525,CONFIRMA,1182678|2078055|1198994,1182678|2282269|1239205|16632|6779885|5972712|1227902|6427726|1978551|43804,1182678,Raveneau,Raveneau,Mesmo wine id Vivino 1182678 nas duas buscas
223,1741510,778187,CONFIRMA,2149689,5404192|1890669|2149689|1622488|1739762|1262884|1226773|2747683|92256|68594,2149689,Domaine Dujac,Domaine & Selection,Mesmo wine id Vivino 2149689 nas duas buscas
224,1742229,28973,CONFIRMA,779159|779156|11708810|1980695|779157|2255956|4483555|1704882|4820510,779159|779156|11708810,779159|779156|11708810,Marc Sorrel,Marc Sorrel,Mesmo wine id Vivino 779159 nas duas buscas
225,1743375,86598,CONFIRMA,1214547|2696682|1915086,1214547|1915086|4690578|1200288|1192367|2567096|4322805|79498|1165552|5492335,1214547|1915086,Raveneau,Raveneau,Mesmo wine id Vivino 1214547 nas duas buscas
226,1747807,299841,CONFIRMA,1940851|1256092|1195850|20650|20648|20647|1153881|1317260|2144115|1209561,1940851|20644|20639,1940851,M. Chapoutier,M. Chapoutier,Mesmo wine id Vivino 1940851 nas duas buscas
227,1747998,1680105,CONFIRMA,1171334|79926|1756803|4480923|4588479|79928|1700073|4480914|79940|5534019,13282915|1171334,1171334,Domaine des Comtes Lafon,Domaine des Comtes Lafon,Mesmo wine id Vivino 1171334 nas duas buscas
